Time,Num c bots
19277.84719223692,85
19277.84719228351,84
19277.847193227593,83
19277.847193400754,84
19277.847197935997,83
19277.84719862971,84
19277.847201518092,83
19277.84720295207,84
19277.847206076505,85
19277.847206786784,86
19277.847210583597,85
19277.847212034307,86
19277.8472123336,85
19277.84721514698,86
19277.847217769086,87
19277.847220172614,86
19277.847224729107,85
19277.84722491352,86
19277.8472256283,85
19277.847227077997,84
19277.84722801911,85
19277.847228262683,86
19277.847228497398,87
19277.84722873162,86
19277.84723205316,87
19277.847232283402,88
19277.84723372185,89
19277.84723396742,90
19277.847234452176,91
19277.847240284038,92
19277.847240595325,91
19277.847241456275,92
19277.847243863125,91
19277.84724389574,90
19277.847245829573,89
19277.847245841112,88
19277.847246283913,89
19277.84724913896,90
19277.847250171253,89
19277.847251085983,88
19277.847252715346,87
19277.847254175766,86
19277.847255076587,87
19277.84725603455,88
19277.847257686575,89
19277.847258909493,88
19277.8472637053,87
19277.847264617594,86
19277.847265080403,87
19277.847265544246,88
19277.84726723044,87
19277.84726749574,86
19277.847268375695,87
19277.84726886161,88
19277.84726893035,87
19277.847271234874,88
19277.847271280578,87
19277.847274122363,88
19277.847274615324,87
19277.847276350185,86
19277.847276756445,87
19277.847277043405,86
19277.847277544988,85
19277.847278937756,86
19277.847280645303,85
19277.847282558636,84
19277.847283063104,83
19277.847286128184,84
19277.84728643733,83
19277.84728659986,84
19277.847286612097,83
19277.847286837547,84
19277.847287807825,83
19277.84728953052,82
19277.847289730104,83
19277.8472914189,84
19277.84729146529,83
19277.847292859584,84
19277.847293575232,85
19277.847295041563,84
19277.847295793646,83
19277.847296504446,82
19277.84729670067,83
19277.84729672471,82
19277.847296943506,83
19277.847297175416,84
19277.847300268542,85
19277.847300783505,84
19277.847301699203,83
19277.84730193079,82
19277.847302150476,83
19277.84730598809,82
19277.847306688866,83
19277.847307885462,84
19277.847308364504,85
19277.847308849756,86
19277.847309161272,85
19277.847309391815,84
19277.847310054894,85
19277.84731078368,86
19277.847311746747,87
19277.84731342411,88
19277.847313907594,89
19277.847315124607,88
19277.847316315438,89
19277.847317588254,88
19277.84731847728,89
19277.847318971806,90
19277.84732061566,91
19277.84732064707,90
19277.84732109095,91
19277.84732776382,92
19277.847328025764,91
19277.8473315742,92
19277.84733327184,91
19277.84733357603,90
19277.847333752175,91
19277.847334453716,92
19277.847337292304,93
19277.847338712523,94
19277.847339666758,95
19277.847340855686,96
19277.84734087779,95
19277.84734161656,94
19277.84734204588,95
19277.84734261369,94
19277.847344689122,95
19277.84734587218,96
19277.847348480787,97
19277.84734900095,96
19277.84734944514,97
19277.84735187294,96
19277.847354529193,95
19277.84735500889,94
19277.8473556211,95
19277.847356422997,94
19277.847357075105,93
19277.847361873934,94
19277.847362846966,95
19277.847363318462,96
19277.84736649353,95
19277.847366905462,96
19277.847367715578,95
19277.84736787816,96
19277.847370554653,95
19277.84737123589,96
19277.847371732245,95
19277.847374157463,94
19277.84737526743,95
19277.847375357196,94
19277.84737574064,95
19277.84737668613,96
19277.847377427406,95
19277.84738049338,96
19277.847380772986,95
19277.84738268486,94
19277.847384594224,93
19277.847384770346,94
19277.84738524109,95
19277.847389127546,94
19277.84739053993,93
19277.84739176836,92
19277.847393608023,93
19277.847396966423,94
19277.847397198417,95
19277.847399140777,94
19277.847399325914,95
19277.847403248867,94
19277.847403398842,95
19277.847403888114,96
19277.84740579455,97
19277.84740655853,96
19277.847407982466,95
19277.84740854074,94
19277.84740986624,95
19277.847410351285,96
19277.84741234552,95
19277.847414902302,94
19277.847415599943,95
19277.847415833403,96
19277.847416141758,95
19277.84741664395,94
19277.84741928088,93
19277.847419939037,92
19277.84742061304,93
19277.847420948066,92
19277.84742132271,93
19277.847422057464,92
19277.84742547301,93
19277.84742620418,92
19277.84742768463,91
19277.847428337696,92
19277.847429748563,93
19277.847432890474,92
19277.847433089515,93
19277.84743529713,92
19277.847436278553,91
19277.84743647501,90
19277.84743979257,91
19277.84744081736,90
19277.847441965416,91
19277.847442244372,90
19277.847442706458,89
19277.847443601342,90
19277.84744572125,91
19277.847447890417,90
19277.847448583878,91
19277.847449294768,92
19277.84745431369,93
19277.84745454514,94
19277.84745690816,95
19277.847457381144,96
19277.847457403925,95
19277.847457867567,96
19277.847458109896,97
19277.84745883068,98
19277.847459316054,97
19277.84745978052,98
19277.84746001205,99
19277.84746247515,98
19277.84746249824,97
19277.847462891634,98
19277.847463367245,99
19277.84746365913,98
19277.847465047525,97
19277.84746622545,98
19277.847466291216,97
19277.847466966945,96
19277.84747144249,97
19277.847472484733,96
19277.847474418784,95
19277.847474822825,96
19277.84747483435,95
19277.84747601382,96
19277.847478422016,97
19277.847479638902,96
19277.847479858807,97
19277.847480170334,96
19277.847482476955,97
19277.84748277745,96
19277.847482985246,95
19277.847486073228,96
19277.847487992687,97
19277.847489742777,96
19277.84749110728,95
19277.847491153447,94
19277.847491661414,93
19277.847493086298,92
19277.84749381771,91
19277.847493974594,92
19277.84749667491,91
19277.847497055565,92
19277.847500411597,93
19277.847500469677,92
19277.847502587905,93
19277.84750292419,92
19277.847505470592,93
19277.847505771897,92
19277.84750763324,93
19277.847508904353,92
19277.847508904353,91
19277.84750905486,92
19277.847511081145,91
19277.847511707547,90
19277.847511753716,89
19277.847511772095,88
19277.847512661738,89
19277.84751270456,88
19277.84751345624,87
19277.84751363169,88
19277.8475141719,87
19277.847514358782,88
19277.847514647197,87
19277.847515787096,88
19277.847516762988,87
19277.847516960843,86
19277.84751727927,85
19277.847517665985,86
19277.847519768242,85
19277.84752028825,84
19277.84752143656,83
19277.84752164052,84
19277.847521883243,85
19277.847524286644,84
19277.847525925685,85
19277.847528861657,84
19277.847531194457,85
19277.84753261498,86
19277.847533690983,85
19277.84753455537,84
19277.84753506318,83
19277.847536246587,82
19277.847536950972,81
19277.847541733438,80
19277.847541791136,79
19277.84754181507,78
19277.84754465434,77
19277.8475450611,78
19277.847547765014,77
19277.84754933662,78
19277.847550775474,79
19277.84755225345,78
19277.847553978125,77
19277.847556387154,76
19277.847558087222,75
19277.847563030995,74
19277.84756467183,73
19277.847567508034,74
19277.84756942964,75
19277.84757062111,76
19277.847570863483,77
19277.847570898473,76
19277.84757109683,77
19277.847571570463,78
19277.847573247396,79
19277.84757355824,78
19277.847573981482,79
19277.847574223808,80
19277.84757497648,79
19277.847576825243,80
19277.847579245983,79
19277.847580843158,80
19277.847582036353,81
19277.847582559192,80
19277.847585175266,81
19277.84758563759,82
19277.847586115495,83
19277.847586870776,82
19277.847587367996,81
19277.847588038032,82
19277.847589703008,83
19277.84758975721,82
19277.847590405832,83
19277.847590440404,82
19277.847592819955,81
19277.847592869835,80
19277.84759398163,79
19277.847594439758,80
19277.847596390267,79
19277.847596850836,80
19277.847597808886,81
19277.84759900066,82
19277.847599718818,83
19277.847601162768,84
19277.847602323924,85
19277.847602566864,86
19277.84760261252,85
19277.847603042384,86
19277.847603342165,85
19277.84760357303,84
19277.8476046975,85
19277.847609509943,84
19277.847611606077,83
19277.847612090904,84
19277.84761353833,85
19277.84761429616,84
19277.84761472361,85
19277.84761542383,86
19277.847616872892,87
19277.8476176163,86
19277.84762005294,85
19277.8476209322,86
19277.847621184224,87
19277.847621225323,86
19277.847625243332,85
19277.84762594537,86
19277.847627130173,87
19277.847627141713,86
19277.847627419167,85
19277.847628081967,84
19277.84762898403,85
19277.84763168567,84
19277.84763474191,83
19277.847638527976,84
19277.847640440672,85
19277.847642360462,84
19277.84764549515,83
19277.847646153692,84
19277.847649037787,83
19277.847649787615,82
19277.847649963576,83
19277.847652593508,82
19277.847653529097,83
19277.847655451194,84
19277.847657349514,85
19277.84765765939,84
19277.847658077662,85
19277.84765831948,84
19277.847659510197,85
19277.84766427449,86
19277.847665934838,85
19277.847666442685,84
19277.847667920927,83
19277.84767092536,84
19277.847673369306,83
19277.84767447749,84
19277.847675911664,85
19277.847676612466,86
19277.847676843205,87
19277.847679682465,88
19277.847680435218,87
19277.847680666087,86
19277.84768112787,87
19277.847683504584,88
19277.84768378037,87
19277.847685418543,88
19277.84768777978,89
19277.84768902618,88
19277.84769088075,87
19277.84769209229,86
19277.84769321758,87
19277.847693909283,88
19277.847694394444,89
19277.847694464064,88
19277.847694625638,89
19277.847697786874,88
19277.84770058015,89
19277.84770176943,90
19277.8477023128,89
19277.847702721563,90
19277.847702959363,91
19277.847704470507,90
19277.84770486051,91
19277.847705344397,92
19277.847705587003,93
19277.847708041052,92
19277.847708943948,93
19277.847708991412,92
19277.847709015245,91
19277.8477115981,92
19277.847712533636,93
19277.84771302215,94
19277.84771372704,95
19277.847719467063,94
19277.847722316623,95
19277.84772307845,94
19277.847723320487,93
19277.84772490904,94
19277.84772494279,93
19277.847725188058,92
19277.84772754332,91
19277.847728240267,92
19277.84772900212,91
19277.84773346472,92
19277.847733718612,91
19277.84773515102,90
19277.847735573137,91
19277.847736284828,90
19277.847737959237,91
19277.847740179423,90
19277.847743954688,89
19277.847745181225,88
19277.84774680119,89
19277.84774894514,90
19277.847751306886,91
19277.84775202383,92
19277.847753248123,91
19277.847753814534,90
19277.847753999245,89
19277.847757744814,90
19277.847758931908,91
19277.84776222493,92
19277.847762693127,93
19277.84776461353,94
19277.847765081402,95
19277.847766744166,96
19277.84776746241,95
19277.847773410183,94
19277.84777386353,95
19277.84777435449,96
19277.847775786504,97
19277.847776020022,98
19277.847776480037,99
19277.84777697625,98
19277.847778620024,99
19277.847783658726,100
19277.84778392383,99
19277.84778579565,100
19277.847788239687,99
19277.847789382373,100
19277.847792995915,99
19277.847793007466,98
19277.847795156147,99
19277.847795433066,98
19277.84779709227,97
19277.847797288472,98
19277.847799481977,97
19277.8477996828,98
19277.847800672153,97
19277.8478013214,96
19277.84780253183,95
19277.84780326373,94
19277.847806317695,95
19277.847808508355,94
19277.847813010092,95
19277.847814446366,96
19277.847816352652,97
19277.847818508286,98
19277.847818980877,99
19277.84781925742,98
19277.847821411608,97
19277.84782160947,98
19277.847822791042,99
19277.84782596876,98
19277.847826379064,99
19277.847828777834,98
19277.84782973375,97
19277.84783041825,98
19277.847832337604,97
19277.847832545835,98
19277.84783303072,99
19277.847834,100
19277.847834754943,99
19277.847836629782,98
19277.84783968838,99
19277.847840241146,98
19277.847841335995,99
19277.847841880302,98
19277.8478425183,99
19277.847844892683,100
19277.847846839424,99
19277.84784805419,98
19277.847848690893,99
19277.847849650556,100
19277.847850619433,99
19277.84785201323,100
19277.847852301387,99
19277.84785320552,100
19277.847854212232,99
19277.847856318516,100
19277.847859699144,99
19277.84786186191,98
19277.847863016803,99
19277.847864188472,100
19277.847864929547,99
19277.84786538204,100
19277.84787067676,99
19277.847871814167,100
19277.847876605498,99
19277.8478780292,100
19277.84787806375,99
19277.84787921367,100
19277.847881623555,99
19277.847882292073,100
19277.84788232315,99
19277.84788277707,100
19277.8478892805,99
19277.847890865094,100
19277.847898965163,99
19277.847899669676,100
19277.847903546808,99
19277.847903742662,100
19277.847903800368,99
19277.847906317686,100
19277.847909464606,99
19277.847909649376,100
19277.84791162273,99
19277.84791395588,100
19277.847920451783,99
19277.847923296355,98
19277.847923482546,99
19277.84792545184,98
19277.847926806735,99
19277.847927268587,100
19277.847930678487,99
19277.847931116747,100
19277.847937091654,99
19277.847937566505,100
19277.84793904863,99
19277.847940457672,100
19277.847944812765,99
19277.847945784666,98
19277.847946202128,99
19277.84795001023,100
19277.847951976953,99
19277.847952165183,100
19277.847952467047,99
19277.84795507853,98
19277.847955251713,99
19277.847955564062,98
19277.847957639606,99
19277.847958580904,100
19277.847959119885,99
19277.847959511055,100
19277.847961687465,99
19277.84796289288,98
19277.847964016295,99
19277.847965707024,98
19277.847969499155,99
19277.847970248276,98
19277.847970541992,97
19277.847972351457,98
19277.847973350406,97
19277.84797458714,96
19277.84797477183,95
19277.847975668865,96
19277.847976389123,97
19277.847977406414,96
19277.847978055543,97
19277.847978574897,96
19277.847982095103,97
19277.847984220753,98
19277.8479846939,99
19277.847986140256,100
19277.847987150984,99
19277.847990053968,98
19277.847990204085,99
19277.84799330942,100
19277.847994047406,99
19277.84799408265,98
19277.84799475484,99
19277.84799523074,100
19277.847997439712,99
19277.847997601424,100
19277.84799858969,99
19277.847998826805,98
19277.847999290243,97
19277.848003739386,96
19277.84800444426,97
19277.848005876294,98
19277.84800752942,99
19277.84801020627,98
19277.848011349408,99
19277.848011829978,100
19277.848011841517,99
19277.848013476956,98
19277.848014228264,97
19277.84801800846,96
19277.84801990596,95
19277.848020645753,94
19277.848021595302,93
19277.848023001654,94
19277.848023475206,95
19277.848024025774,94
19277.84802473582,93
19277.848026560383,94
19277.848027268752,95
19277.84802820957,96
19277.84803037302,95
19277.848030789177,94
19277.84803124994,95
19277.84803148236,96
19277.84803149346,95
19277.84803178402,94
19277.848032418173,95
19277.848032718623,94
19277.84803312596,95
19277.84803361903,94
19277.848035047256,95
19277.848035067498,94
19277.848035113275,93
19277.84803604183,92
19277.848038131666,93
19277.848040345023,92
19277.848042428705,93
19277.84804315787,94
19277.84804414904,93
19277.84804535779,92
19277.8480455422,93
19277.848045622628,92
19277.84804583118,91
19277.848046026957,92
19277.84804824881,91
19277.848049670785,90
19277.848050810717,89
19277.84805346316,88
19277.848053643796,89
19277.848054110695,90
19277.848054893413,89
19277.848055540013,90
19277.848061069722,91
19277.848062253866,92
19277.84806248529,93
19277.848065575556,94
19277.848070115648,95
19277.848071340173,94
19277.84807232399,93
19277.848077255647,94
19277.848077489365,95
19277.848078450104,96
19277.848079627012,97
19277.848081285832,98
19277.848081769083,99
19277.848084394685,100
19277.848089179315,99
19277.84809019058,98
19277.84809059052,99
19277.848090613934,98
19277.84809228816,97
19277.848092739525,98
19277.848093928922,99
19277.8480941714,100
19277.848094630324,99
19277.848096289028,100
19277.848097515718,99
19277.848099585346,100
19277.848099873496,99
19277.84810005859,100
19277.84810703714,99
19277.848107522695,98
19277.84810770757,97
19277.84810816874,98
19277.84810865706,99
19277.848109857918,100
19277.848111356005,99
19277.848112729687,100
19277.848114631215,99
19277.848115288103,100
19277.848115992914,99
19277.8481162814,98
19277.848120541355,99
19277.848121292616,98
19277.848123181793,97
19277.848125566044,98
19277.848125805765,99
19277.84812605368,100
19277.84813013934,99
19277.848131550578,98
19277.848132002535,99
19277.8481331748,100
19277.84813496285,99
19277.848135078693,100
19277.848143146923,99
19277.848143366286,100
19277.848147870034,99
19277.848149732374,100
19277.848150275266,99
19277.848151895778,100
19277.8481521664,99
19277.848156641317,100
19277.84815739464,99
19277.848158540728,100
19277.84816193052,99
19277.848162381088,98
19277.848163301343,99
19277.848167346412,98
19277.84816802993,99
19277.848168990335,100
19277.848171912025,99
19277.848172601898,98
19277.848175460174,97
19277.848175621388,98
19277.84817564448,97
19277.848176594605,96
19277.8481768028,97
19277.84817733434,96
19277.848177753032,97
19277.84817798748,98
19277.848178230164,99
19277.848178979457,98
19277.848183241018,99
19277.84818638956,98
19277.848187082036,97
19277.848190368182,98
19277.84819064692,97
19277.848193982918,96
19277.84819422492,95
19277.848195127037,96
19277.848195841747,97
19277.848196074065,98
19277.84819845823,99
19277.84819942059,100
19277.848200662105,99
19277.84820211271,98
19277.848204015845,97
19277.848204189086,98
19277.84820686161,97
19277.848208689782,98
19277.84820894178,99
19277.848209214884,98
19277.848209677235,97
19277.848210611366,98
19277.848210692337,97
19277.848210853797,98
19277.848210946075,97
19277.84821113949,96
19277.848211619388,95
19277.84821235948,94
19277.848214187823,93
19277.848214430534,92
19277.848215583206,93
19277.848216057326,94
19277.848216839073,93
19277.848217497027,92
19277.84821990513,91
19277.848220616863,90
19277.848220845473,89
19277.84822086875,88
19277.8482217378,89
19277.848222673103,90
19277.848223146146,91
19277.848226718044,92
19277.848229063507,93
19277.848230485,94
19277.848231524295,93
19277.848231733184,92
19277.84823268095,91
19277.848234281144,92
19277.848236689828,93
19277.84823810126,94
19277.84823813589,93
19277.848238806724,94
19277.848241402175,95
19277.84824235464,96
19277.8482445244,95
19277.848245528658,94
19277.84824624036,93
19277.848249778297,92
19277.84825121464,91
19277.848251620635,92
19277.848252427822,91
19277.848252658703,90
19277.84825409669,89
19277.84825592595,90
19277.84825734852,91
19277.84825783402,92
19277.848259499257,93
19277.848261222258,92
19277.848262826865,93
19277.848263612395,92
19277.84826377448,91
19277.848264328957,90
19277.84826453634,89
19277.848265263554,88
19277.848266134366,89
19277.848266920322,88
19277.84827048582,87
19277.84827091513,86
19277.848273063042,87
19277.848273322303,86
19277.848277408473,85
19277.848278527512,86
19277.848278769838,87
19277.848278769838,86
19277.84827957088,85
19277.848280187893,86
19277.848280421367,87
19277.848281212384,86
19277.848281369304,87
19277.84828254434,88
19277.84828380178,87
19277.84828383707,86
19277.84828477773,85
19277.848285182186,86
19277.84828575265,85
19277.84828733465,86
19277.84829000199,85
19277.84829161146,86
19277.848292324143,87
19277.84829374757,88
19277.848295728127,87
19277.8482959131,86
19277.84829711829,85
19277.848300652502,86
19277.848302590693,85
19277.848305174433,86
19277.848306883887,85
19277.84830689581,84
19277.8483078066,85
19277.848308761375,86
19277.848309289202,85
19277.848310694226,84
19277.848310946865,83
19277.848312119502,84
19277.848312662303,83
19277.84831549559,82
19277.848315903044,83
19277.848316610638,84
19277.848316664687,83
19277.848317116008,82
19277.848317335716,81
19277.84831899476,82
19277.84831993095,83
19277.848323968483,82
19277.848324395276,83
19277.848324637638,84
19277.84832515735,83
19277.84832616118,82
19277.848326802927,81
19277.848327554988,80
19277.84832828376,79
19277.848328697604,80
19277.848328951284,81
19277.848329424607,82
19277.848329675173,81
19277.84833035993,82
19277.84833205108,81
19277.84833225782,82
19277.848332524074,81
19277.848332581805,80
19277.848333685648,81
19277.848336124593,80
19277.84833678493,81
19277.848337062234,80
19277.848339397315,81
19277.848342225647,82
19277.848342511134,81
19277.848342978228,80
19277.848343639733,81
19277.848348123658,82
19277.848349088785,81
19277.848351216588,82
19277.848352146633,83
19277.848353108217,82
19277.848353153968,81
19277.848353582653,82
19277.848353826714,83
19277.84835388324,82
19277.84835502095,83
19277.848355251677,84
19277.848355262893,83
19277.84835644559,82
19277.848359777094,81
19277.848359800184,80
19277.848360958702,79
19277.84836188514,80
19277.848364513276,81
19277.848367879364,80
19277.84836805295,81
19277.848370518575,80
19277.84837123463,79
19277.848371638393,80
19277.84837427021,81
19277.848376201735,82
19277.848376467187,81
19277.848378847153,82
19277.848379355753,81
19277.84837956943,82
19277.84838054184,81
19277.84838153741,80
19277.848382669607,79
19277.848382877408,80
19277.84838769897,79
19277.848387896007,78
19277.84838997296,79
19277.848390286978,78
19277.84839049324,77
19277.84839217184,76
19277.84839267611,75
19277.84839356941,76
19277.848394811434,75
19277.848398066275,74
19277.848400254108,73
19277.84840190103,74
19277.84840262515,73
19277.84840267134,72
19277.848403868356,71
19277.848404966495,72
19277.848405671364,73
19277.848407072684,74
19277.848409917246,73
19277.848410957293,72
19277.84841111139,73
19277.848412112326,72
19277.848413262604,73
19277.848413284977,72
19277.848415415512,73
19277.84841753875,74
19277.848419722097,73
19277.84842062677,74
19277.848421100094,75
19277.84842309028,74
19277.848424198633,73
19277.84842753375,72
19277.848427731402,73
19277.848428206376,74
19277.84842844625,75
19277.848428734713,74
19277.848432730465,73
19277.848434189862,72
19277.84843482993,73
19277.84843487603,72
19277.848435118045,71
19277.848437211098,72
19277.848437685767,73
19277.848439641562,72
19277.848441711736,73
19277.848442672224,72
19277.84844272986,71
19277.84844313751,72
19277.84844439697,71
19277.848444812582,72
19277.84844770896,71
19277.848451804966,70
19277.848453118368,71
19277.84845649384,70
19277.84845666743,71
19277.848457221065,70
19277.84845903015,69
19277.848459256853,70
19277.848460031862,69
19277.848461172143,70
19277.84846140316,71
19277.848461423993,70
19277.848463599745,69
19277.848464039467,70
19277.848465779072,69
19277.848465958992,70
19277.848466439005,71
19277.848467131458,72
19277.848468081607,71
19277.84847025559,70
19277.848471376386,71
19277.84847142257,70
19277.848472083726,71
19277.8484726494,70
19277.84847519928,71
19277.848476134805,72
19277.848477845993,71
19277.84847980183,70
19277.848482348356,69
19277.84848400639,68
19277.8484844681,67
19277.848486793704,68
19277.848486825267,67
19277.848487516745,68
19277.84848775971,69
19277.848488505253,68
19277.84848852795,67
19277.848488540567,66
19277.848488551517,65
19277.84848967764,66
19277.84849109824,67
19277.84849519098,68
19277.848495889713,69
19277.84849612198,70
19277.84849664221,69
19277.84849803229,70
19277.848498309293,69
19277.848499477685,68
19277.848502368182,67
19277.848502379733,66
19277.848503329664,65
19277.84850424418,64
19277.848504743113,63
19277.84850595832,62
19277.848507358172,61
19277.848507861032,60
19277.84851043596,61
19277.848511657547,60
19277.848512096192,59
19277.848514952268,58
19277.84851657192,59
19277.84851734692,58
19277.848518063205,57
19277.84851899222,56
19277.848519188956,55
19277.84852015808,56
19277.848520642245,57
19277.848521128042,58
19277.84852239463,57
19277.84852281243,58
19277.848523998102,59
19277.848525162848,60
19277.84852640961,59
19277.848527067974,60
19277.84852755656,61
19277.848529742452,60
19277.848538472987,61
19277.848539546736,60
19277.84854063589,61
19277.848542552107,62
19277.848543031447,63
19277.848543737073,64
19277.84854402868,63
19277.848545613517,64
19277.848545659086,63
19277.84854655024,64
19277.84854725294,65
19277.848547498485,66
19277.848548943693,65
19277.84854921171,64
19277.848550101506,65
19277.848550412684,64
19277.84855442265,63
19277.848554480683,62
19277.8485553933,61
19277.848555808647,62
19277.848556051063,63
19277.848557277986,62
19277.84855747434,63
19277.848558434813,64
19277.848558967304,63
19277.848559718517,62
19277.84856061249,63
19277.848561808136,62
19277.848565132208,63
19277.848567763842,62
19277.848568202917,63
19277.84856986317,62
19277.848572208157,63
19277.84857298383,62
19277.848574110994,63
19277.848574446005,62
19277.84857511551,61
19277.84857552501,62
19277.84857672397,63
19277.848578847883,64
19277.84858003398,65
19277.848580091562,64
19277.848580300393,63
19277.84858050757,64
19277.84858075111,65
19277.848581281967,64
19277.848582254006,63
19277.84858384021,64
19277.848585475174,65
19277.848585959375,66
19277.84858691884,67
19277.848586986598,66
19277.848587895394,67
19277.84858931917,68
19277.84858984706,67
19277.848591936297,68
19277.84859289646,67
19277.848594769526,68
19277.848597395347,67
19277.848597629363,66
19277.848598063298,67
19277.848599972254,68
19277.848601621205,69
19277.84860186323,70
19277.84860196742,69
19277.848602336482,70
19277.848602862883,69
19277.84860523097,68
19277.848605265648,67
19277.848607822845,68
19277.848608807282,67
19277.848609753495,68
19277.848610688507,69
19277.84861142142,68
19277.848611652465,69
19277.84861236987,70
19277.848612912698,69
19277.848613806367,70
19277.84861478007,69
19277.84861501053,70
19277.848615565268,69
19277.848615795487,68
19277.848616936157,69
19277.848617892305,68
19277.848618874494,67
19277.848619063112,68
19277.848619765555,67
19277.848620681343,66
19277.84862107382,67
19277.848625636492,68
19277.848627357722,67
19277.848627581378,66
19277.848627604293,65
19277.84862803168,66
19277.848629454005,67
19277.848631126217,68
19277.848634280326,67
19277.848635461585,66
19277.848635642582,67
19277.848636135186,68
19277.848636619558,67
19277.8486371425,66
19277.848637765834,65
19277.848639223903,66
19277.848639477084,65
19277.848641099084,66
19277.84864112531,65
19277.848642038043,66
19277.848642072142,65
19277.848642268833,66
19277.84864368926,65
19277.84864534582,64
19277.84864534582,63
19277.84864659697,62
19277.84864750044,61
19277.848648207175,62
19277.848648434723,63
19277.848648470186,62
19277.848648931955,61
19277.848650333573,62
19277.848652512395,61
19277.8486527428,60
19277.848653182617,61
19277.848654142384,62
19277.848654869977,61
19277.848655077534,62
19277.848656057547,61
19277.848657419654,62
19277.848657961804,61
19277.84866028145,62
19277.84866335854,61
19277.848663599754,62
19277.84866363442,61
19277.848666970345,60
19277.848667416794,59
19277.84866978433,60
19277.848670495117,59
19277.8486733778,60
19277.84867455884,61
19277.848674801236,62
19277.848675066725,61
19277.848676030346,62
19277.848679361377,63
19277.84867959176,64
19277.848681247524,63
19277.848681247524,62
19277.848681697906,63
19277.848685564386,62
19277.84868573793,63
19277.848690299063,64
19277.84869291918,65
19277.848692954583,64
19277.848693894284,63
19277.848696246492,62
19277.848697660997,61
19277.848699336933,60
19277.848700048286,61
19277.84870173486,60
19277.84870173486,59
19277.84870289506,58
19277.848703820197,59
19277.84870406389,58
19277.848705276458,57
19277.84870715433,58
19277.848708821377,59
19277.84871095891,58
19277.848713066192,59
19277.84871379389,58
19277.848714979074,59
19277.84871644573,58
19277.84871735862,59
19277.84872045941,60
19277.84872141881,59
19277.848721453764,58
19277.848722131574,59
19277.848723311028,60
19277.848725244432,59
19277.84872592737,60
19277.84872618434,59
19277.84872663642,60
19277.84872883913,59
19277.84872928516,60
19277.848730487327,59
19277.84873146811,58
19277.848734337294,59
19277.848738611978,60
19277.84873893095,59
19277.848740052337,58
19277.84874174529,57
19277.84874320296,56
19277.848743410428,55
19277.848744813382,56
19277.848748609133,57
19277.848748851527,58
19277.848749803932,59
19277.8487500352,60
19277.848750092882,59
19277.848753368275,60
19277.84875430375,61
19277.84875501942,62
19277.848755253668,63
19277.848755495936,62
19277.848756719213,61
19277.84876029307,62
19277.848760520497,63
19277.84876104911,62
19277.848762684236,63
19277.848764361424,64
19277.848766282314,65
19277.84876705782,64
19277.84876780343,63
19277.848768654818,62
19277.848768689444,61
19277.848770323348,60
19277.848772719466,59
19277.848773158796,60
19277.84877486449,59
19277.84877554561,60
19277.848780530603,59
19277.848781016146,60
19277.848783432455,61
19277.848783686422,60
19277.84878562447,59
19277.848788677802,60
19277.848789885753,59
19277.84879105162,60
19277.848792718,61
19277.84879509896,62
19277.848795342026,63
19277.8487958269,62
19277.848795873404,61
19277.848797084236,60
19277.8487984964,59
19277.848798693125,60
19277.848800113843,61
19277.8488003509,62
19277.848801051365,63
19277.848803369016,64
19277.84880743484,63
19277.84881047434,64
19277.84881049743,63
19277.848810959156,64
19277.848811444386,65
19277.848811947326,64
19277.84881359,65
19277.84881575046,64
19277.84881621987,63
19277.848817600996,64
19277.84882095815,63
19277.848821442953,64
19277.84882171875,63
19277.848822395266,64
19277.848822879965,65
19277.84882318189,64
19277.84882359913,65
19277.84882597133,64
19277.848827400358,63
19277.848829557108,64
19277.848830037026,65
19277.84883290339,66
19277.848834358563,67
19277.848835775163,68
19277.848837451642,69
19277.848839134065,68
19277.848839145627,67
19277.848840775394,66
19277.84884180412,65
19277.848841989144,64
19277.84884443124,63
19277.848850542916,64
19277.848852455394,65
19277.848855067234,64
19277.848856691355,63
19277.84885737361,64
19277.848857419653,63
19277.84885785023,64
19277.848859040267,65
19277.848859558693,64
19277.848859758138,65
19277.848862392606,64
19277.848865010637,63
19277.848865947024,64
19277.84886664163,65
19277.848866884735,66
19277.848866907825,65
19277.848867838577,66
19277.848869259342,67
19277.84886954699,66
19277.848873066785,65
19277.848873783645,66
19277.84887402633,67
19277.848875454132,68
19277.848875926782,69
19277.84887668838,68
19277.84887851904,69
19277.8488802066,70
19277.848880694168,69
19277.84888092515,70
19277.848880936574,69
19277.848881168367,68
19277.84888139293,69
19277.84888232749,70
19277.84888280067,71
19277.848883285973,72
19277.84888424728,71
19277.84888566016,70
19277.84888730133,71
19277.84889088287,72
19277.848891587062,73
19277.84889234993,72
19277.848895360083,71
19277.84889586278,70
19277.848896286945,71
19277.848897219723,72
19277.848897230822,71
19277.848900343357,70
19277.84890057521,71
19277.84890105904,70
19277.848901563888,69
19277.84890176016,70
19277.84890365079,69
19277.84890434014,68
19277.848905288993,69
19277.848906247073,68
19277.84890697431,67
19277.848907418393,66
19277.848908122523,65
19277.848910286746,64
19277.848911753586,63
19277.848913383565,64
19277.84891408788,65
19277.84891693346,64
19277.848917868923,65
19277.848917960786,64
19277.84891833213,65
19277.84891856286,66
19277.848918794632,67
19277.84891996734,68
19277.84892142883,67
19277.848922365753,68
19277.848926039558,67
